CustomerID,Recency,Frequency,Monetary,Segment
15552.0,217,1,90.12,At Risk
15553.0,60,1,437.23,Regular
15554.0,278,1,217.2,At Risk
15555.0,12,16,4805.17,VIP
15556.0,24,1,279.77,New
15557.0,29,1,473.65,New
15561.0,12,4,800.59,Loyal
15562.0,352,1,134.55,At Risk
15563.0,22,4,1400.44,Loyal
15565.0,50,2,173.16,Regular
15567.0,19,1,186.01,New
15568.0,3,3,758.29,New
15569.0,104,5,1375.71,Loyal
15570.0,7,12,4165.52,VIP
15571.0,12,4,650.4300000000001,Loyal
15572.0,5,7,2552.86,VIP
15573.0,32,2,607.45,Regular
15574.0,178,4,702.25,Loyal
15576.0,38,1,940.67,Regular
15577.0,151,3,258.88,At Risk
15578.0,162,1,127.1,At Risk
15579.0,69,2,348.6,Regular
15581.0,121,13,3679.97,VIP
15582.0,25,3,682.9100000000001,New
15584.0,24,4,725.11,Loyal
15585.0,177,1,455.3,At Risk
15587.0,50,4,913.68,Loyal
15589.0,256,3,478.53,At Risk
15592.0,47,1,388.58,Regular
15593.0,71,1,199.8,Regular
15594.0,16,5,1771.78,Loyal
15596.0,101,5,1406.59,Loyal
15597.0,35,1,324.57,Regular
15598.0,53,1,240.68,Regular
15599.0,27,2,761.74,New
15601.0,11,14,6776.56,VIP
15602.0,8,9,1297.87,Loyal
15603.0,79,1,48.48,Regular
15604.0,52,1,216.39,Regular
15605.0,36,5,1198.23,Loyal
15606.0,61,9,2920.16,VIP
15607.0,337,1,104.76,At Risk
15608.0,28,4,1093.68,Loyal
15609.0,184,1,298.48,At Risk
15610.0,52,1,112.46,Regular
15611.0,10,13,1591.45,Loyal
15612.0,36,2,195.15,Regular
15615.0,10,23,10399.74,VIP
15618.0,33,4,776.851,Loyal
15619.0,11,1,336.40000000000003,New
15620.0,57,3,1553.18,Regular
15621.0,4,4,1293.03,Loyal
15622.0,43,9,3709.56,VIP
15623.0,141,1,301.03,At Risk
15624.0,117,4,588.13,Loyal
15625.0,104,4,1534.26,Loyal
15626.0,75,2,675.8,Regular
15628.0,5,9,2870.24,VIP
15630.0,45,2,1186.35,Regular
15632.0,16,8,3285.31,VIP
15634.0,17,1,243.55,New
15636.0,90,2,724.76,Regular
15637.0,53,1,223.36,Regular
15639.0,134,1,425.32,At Risk
15640.0,4,15,12515.66,VIP
15641.0,105,4,1887.2,Loyal
15643.0,192,3,664.0,At Risk
15644.0,166,4,813.0,Loyal
15645.0,19,1,612.01,New
15646.0,158,3,447.64,At Risk
15648.0,204,2,657.35,At Risk
15649.0,336,2,816.0,At Risk
15651.0,37,3,646.3,Regular
15652.0,91,1,337.74,At Risk
15653.0,93,2,877.4399999999999,At Risk
15654.0,9,2,922.53,New
15655.0,243,1,560.67,At Risk
15656.0,45,4,748.5,Loyal
15657.0,23,1,30.0,New
15658.0,190,5,1024.1,Loyal
15659.0,44,1,306.45,Regular
15660.0,25,9,1600.86,Loyal
15661.0,317,2,309.8,At Risk
15663.0,106,1,138.14,At Risk
15664.0,51,1,386.43,Regular
15665.0,168,2,2242.01,At Risk
15667.0,40,1,301.32,Regular
15668.0,218,1,76.32000000000001,At Risk
15669.0,40,4,684.34,Loyal
15670.0,297,1,173.05,At Risk
15671.0,19,7,2657.13,VIP
15673.0,88,4,2881.02,Loyal
15674.0,73,5,2446.6,Loyal
15675.0,81,3,323.69,Regular
15676.0,19,3,3435.76,New
15677.0,49,1,657.23,Regular
15678.0,53,1,352.7,Regular
15679.0,24,4,781.28,Loyal
15680.0,9,3,1333.68,New
15681.0,25,5,1426.16,Loyal
15683.0,117,1,193.75,At Risk
15687.0,9,9,2993.1,VIP
15689.0,120,2,254.1,At Risk
15690.0,4,2,239.76,New
15691.0,252,1,136.8,At Risk
15692.0,28,1,191.04,New
15694.0,1,14,6479.4,VIP
15695.0,267,2,409.98,At Risk
15696.0,33,8,2736.46,VIP
15699.0,18,1,309.65,New
15700.0,172,2,696.68,At Risk
15701.0,2,4,1542.14,Loyal
15703.0,265,1,211.5,At Risk
15704.0,140,4,2293.62,Loyal
15705.0,201,1,143.1,At Risk
15706.0,64,4,1060.56,Loyal
15707.0,35,4,945.58,Loyal
15708.0,41,7,3364.24,VIP
15709.0,284,1,133.25,At Risk
15712.0,9,5,1072.36,Loyal
15713.0,143,2,356.7,At Risk
15714.0,12,2,330.88,New
15716.0,146,4,1118.81,Loyal
15717.0,234,1,150.3,At Risk
15719.0,33,13,5045.61,VIP
15720.0,24,1,598.73,New
15721.0,12,1,507.08,New
15722.0,36,5,2222.56,Loyal
15723.0,365,1,203.1,At Risk
15724.0,201,2,218.25,At Risk
15725.0,15,1,415.25,New
15727.0,17,7,5178.96,VIP
15729.0,213,1,85.0,At Risk
15730.0,66,3,1120.88,Regular
15732.0,212,2,294.12,At Risk
15733.0,283,1,162.3,At Risk
15734.0,115,2,1339.45,At Risk
15737.0,15,8,1205.12,Loyal
15738.0,19,16,4812.42,VIP
15739.0,66,1,449.12,Regular
15740.0,49,1,154.88,Regular
15743.0,16,4,784.46,Loyal
15744.0,78,1,34.8,Regular
15745.0,19,4,1094.59,Loyal
15746.0,134,1,196.88,At Risk
15747.0,13,3,974.04,New
15748.0,40,1,149.31,Regular
15749.0,235,3,44534.3,At Risk
15750.0,3,8,2465.48,VIP
15752.0,40,7,2637.38,VIP
15753.0,305,1,79.2,At Risk
15754.0,51,3,458.57,Regular
15755.0,10,6,2364.25,VIP
15756.0,61,4,532.96,Loyal
15757.0,66,2,714.42,Regular
15758.0,25,1,205.25,New
15759.0,218,3,253.04,At Risk
15762.0,65,2,583.75,Regular
15763.0,32,2,1086.92,Regular
15764.0,88,6,3279.97,VIP
15766.0,64,1,315.06,Regular
15768.0,116,3,621.8299999999999,At Risk
15769.0,7,26,56252.72,VIP
15773.0,6,1,635.6800000000001,New
15774.0,69,1,270.8,Regular
15775.0,245,1,104.9,At Risk
15776.0,133,1,241.62,At Risk
15777.0,241,4,1047.11,Loyal
15780.0,184,3,475.28,At Risk
15781.0,25,3,345.46,New
15782.0,10,3,2614.74,New
15783.0,11,1,246.3,New
15785.0,33,5,2328.9700000000003,Loyal
15786.0,46,3,4932.2,Regular
15787.0,26,3,948.05,New
15789.0,358,1,351.3,At Risk
15790.0,10,1,220.85,New
15791.0,44,2,1612.69,Regular
15793.0,15,3,965.61,New
15795.0,150,1,610.01,At Risk
15796.0,1,8,2711.56,VIP
15797.0,113,4,2207.4,Loyal
15799.0,76,3,884.14,Regular
15800.0,107,2,699.08,At Risk
15801.0,46,3,1063.95,Regular
15802.0,143,1,451.42,At Risk
15803.0,51,1,415.8200000000001,Regular
15804.0,1,13,4206.39,VIP
15805.0,23,17,5528.4800000000005,VIP
15806.0,46,3,784.58,Regular
15807.0,50,3,903.9,Regular
15808.0,306,4,3734.97,Loyal
15809.0,36,5,515.77,Loyal
15810.0,79,4,1391.98,Loyal
15811.0,22,6,2218.62,VIP
15812.0,107,5,1801.14,Loyal
15813.0,208,2,1303.91,At Risk
15814.0,17,4,1945.33,Loyal
15815.0,64,5,2100.6,Loyal
15819.0,49,4,1905.45,Loyal
15820.0,320,1,206.98,At Risk
15821.0,44,2,570.96,Regular
15822.0,3,2,885.47,New
15823.0,372,1,15.0,At Risk
15825.0,172,1,532.94,At Risk
15826.0,56,3,1654.31,Regular
15827.0,73,14,1836.09,Loyal
15829.0,99,2,636.14,At Risk
15830.0,38,1,576.0,Regular
15831.0,58,3,801.76,Regular
15832.0,254,1,836.79,At Risk
15834.0,70,4,2233.75,Loyal
15835.0,44,4,954.09,Loyal
15836.0,50,1,137.37,Regular
15837.0,65,1,391.98,Regular
15838.0,11,19,33643.08,VIP
15839.0,33,3,1048.49,Regular
15840.0,59,2,355.56,Regular
15841.0,73,4,1224.06,Loyal
15843.0,304,1,118.95000000000002,At Risk
15844.0,46,1,130.73999999999998,Regular
15845.0,18,8,3711.77,VIP
15847.0,38,2,389.27,Regular
15850.0,19,2,238.85,New
15852.0,187,2,160.71,At Risk
15853.0,52,1,110.8,Regular
15854.0,4,12,2974.65,VIP
15855.0,137,5,712.24,Loyal
15856.0,4,27,16387.57,VIP
15857.0,19,1,297.0,New
15858.0,16,5,1438.85,Loyal
15860.0,41,8,977.21,Loyal
15861.0,12,8,3165.36,VIP
15862.0,8,4,832.88,Loyal
15863.0,26,2,68.84,New
15864.0,22,6,1936.32,Loyal
15865.0,41,3,895.13,Regular
15866.0,101,1,230.53,At Risk
15867.0,5,15,3812.64,VIP
15869.0,277,2,149.64,At Risk
15870.0,33,1,354.09000000000003,Regular
15872.0,15,2,360.93,New
15874.0,64,7,4405.88,VIP
15877.0,2,2,493.28,New
15880.0,369,1,343.28000000000003,At Risk
15881.0,312,5,501.39,Loyal
15882.0,199,4,516.36,Loyal
15883.0,2,2,396.48,New
15885.0,93,3,379.35,At Risk
15886.0,60,1,181.09,Regular
15888.0,81,1,168.31,Regular
15889.0,157,2,446.87,At Risk
15891.0,227,1,524.52,At Risk
15894.0,253,2,263.55,At Risk
15895.0,150,1,179.17,At Risk
15897.0,194,2,222.05,At Risk
15898.0,1,5,1388.88,Loyal
15899.0,369,1,56.25,At Risk
15900.0,24,1,351.11,New
15901.0,17,3,363.88,New
15903.0,10,7,5126.76,VIP
15904.0,8,1,164.68,New
15906.0,20,7,1567.69,Loyal
15907.0,4,3,967.45,New
15909.0,174,1,191.94,At Risk
15910.0,1,8,1232.18,Loyal
15912.0,178,2,264.62,At Risk
15916.0,16,8,1528.09,Loyal
15917.0,248,1,123.1,At Risk
15918.0,191,2,334.23,At Risk
15919.0,20,2,639.89,New
15920.0,154,4,167.5,Loyal
15921.0,173,1,336.03000000000003,At Risk
15922.0,373,1,369.5,At Risk
15923.0,373,1,127.08,At Risk
15925.0,194,1,207.15,At Risk
15930.0,67,1,426.63,Regular
15932.0,4,8,2495.87,VIP
15933.0,21,3,1107.46,New
15935.0,239,2,416.86,At Risk
15937.0,64,1,145.35,Regular
15938.0,112,5,404.58,Loyal
15939.0,90,15,6115.01,VIP
15940.0,311,1,35.8,At Risk
15942.0,134,1,337.44,At Risk
15944.0,277,1,325.1,At Risk
15945.0,365,1,181.0,At Risk
15947.0,83,1,1708.24,Regular
15948.0,8,2,955.24,New
15949.0,17,2,364.72,New
15950.0,32,4,1765.51,Loyal
15951.0,9,2,708.22,New
15952.0,34,4,806.57,Loyal
15953.0,15,8,1659.38,Loyal
15955.0,24,14,4416.26,VIP
15957.0,32,1,428.89,Regular
15958.0,74,1,104.35,Regular
15963.0,20,2,470.76,New
15965.0,17,4,845.64,Loyal
15967.0,23,2,418.83,New
15969.0,3,3,666.1,New
15970.0,304,1,314.1,At Risk
15971.0,18,12,4199.85,VIP
15973.0,367,1,307.82000000000005,At Risk
15974.0,39,7,3442.15,VIP
15975.0,84,1,371.01,Regular
15976.0,165,2,430.94,At Risk
15977.0,17,2,1054.73,New
15978.0,77,1,1098.78,Regular
15980.0,89,3,2398.86,Regular
15981.0,25,8,3408.48,VIP
15983.0,22,4,1475.02,Loyal
15984.0,3,10,2837.67,VIP
15985.0,123,2,1142.42,At Risk
15986.0,30,1,168.12,New
15987.0,12,7,1451.28,Loyal
15988.0,19,1,158.03,New
15990.0,44,2,792.11,Regular
15992.0,4,1,41.99,New
15993.0,9,7,2797.57,VIP
15994.0,55,1,427.07,Regular
15996.0,88,6,1060.68,Loyal
15998.0,37,5,3089.97,Loyal
16000.0,3,3,12393.7,New
16003.0,30,5,2735.37,Loyal
16005.0,12,4,615.39,Loyal
16006.0,211,1,101.4,At Risk
16007.0,48,4,1701.94,Loyal
16008.0,24,3,478.78,New
16009.0,22,4,992.71,Loyal
16010.0,246,3,407.5,At Risk
16011.0,8,16,3362.71,VIP
16012.0,35,3,1415.29,Regular
16013.0,4,47,37130.6,VIP
16014.0,38,3,662.38,Regular
16015.0,4,3,705.39,New
16016.0,3,8,1508.76,Loyal
16017.0,47,1,211.88,Regular
16018.0,39,2,408.9,Regular
16019.0,47,9,3786.24,VIP
16020.0,17,3,851.01,New
16022.0,260,1,628.28,At Risk
16023.0,46,3,719.81,Regular
16024.0,12,1,251.24,New
16025.0,30,1,439.66,New
16026.0,43,1,236.09,Regular
16027.0,92,6,934.62,Loyal
16029.0,39,63,81024.84,VIP
16030.0,310,1,331.24,At Risk
16031.0,92,2,548.94,At Risk
16033.0,6,20,8816.4,VIP
16034.0,196,3,437.7,At Risk
16036.0,87,2,758.92,Regular
16037.0,270,3,855.02,At Risk
16038.0,8,3,471.78,New
16040.0,65,3,1313.55,Regular
16041.0,31,3,3166.4,Regular
16042.0,22,5,1197.27,Loyal
16043.0,38,4,773.99,Loyal
16045.0,120,4,1340.7,Loyal
16048.0,373,2,256.44,At Risk
16049.0,40,3,1111.79,Regular
16050.0,174,1,137.9,At Risk
16052.0,54,1,362.06,Regular
16053.0,33,2,1511.95,Regular
16054.0,145,1,783.9,At Risk
16055.0,221,1,134.8,At Risk
16056.0,45,1,664.85,Regular
16057.0,16,7,2263.12,VIP
16059.0,66,6,1459.86,Loyal
16062.0,10,4,1153.62,Loyal
16063.0,260,1,335.32,At Risk
16065.0,365,1,372.09,At Risk
16066.0,17,5,1521.87,Loyal
16070.0,22,2,852.15,New
16071.0,45,1,326.24,Regular
16072.0,288,1,584.3199999999999,At Risk
16073.0,297,1,122.4,At Risk
16076.0,3,10,2234.73,VIP
16078.0,284,1,79.2,At Risk
16079.0,17,3,1352.0,New
16080.0,82,2,217.16,Regular
16081.0,56,5,2806.9,Loyal
16083.0,101,2,1317.62,At Risk
16084.0,299,1,436.18,At Risk
16085.0,23,5,981.51,Loyal
16086.0,59,5,1121.39,Loyal
16091.0,155,2,315.06,At Risk
16092.0,115,3,817.86,At Risk
16093.0,107,1,17.0,At Risk
16094.0,12,4,1078.23,Loyal
16096.0,264,1,320.62,At Risk
16097.0,240,1,185.05,At Risk
16098.0,88,7,2005.63,VIP
16099.0,50,3,731.9,Regular
16101.0,71,1,1290.7,Regular
16102.0,42,3,1842.14,Regular
16103.0,7,6,1429.64,Loyal
16104.0,62,1,302.36,Regular
16105.0,249,1,336.96,At Risk
16106.0,66,1,108.38,Regular
16107.0,18,7,3204.1600000000003,VIP
16108.0,85,1,842.5,Regular
16109.0,219,2,611.88,At Risk
16110.0,45,3,1337.48,Regular
16112.0,143,4,195.74,Loyal
16113.0,183,1,161.38,At Risk
16114.0,171,1,135.75000000000003,At Risk
16115.0,10,8,1667.97,Loyal
16116.0,212,1,612.78,At Risk
16117.0,190,1,232.21,At Risk
16119.0,8,2,423.36,New
16120.0,59,4,1309.14,Loyal
16121.0,57,2,867.11,Regular
16122.0,73,4,684.4200000000001,Loyal
16123.0,52,1,307.78,Regular
16124.0,317,1,249.0,At Risk
16125.0,367,1,289.35,At Risk
16126.0,29,4,6287.77,Loyal
16127.0,39,1,656.25,Regular
16128.0,18,5,1880.22,Loyal
16131.0,52,6,3506.54,VIP
16133.0,4,33,14589.04,VIP
16134.0,22,2,618.09,New
16135.0,263,1,517.55,At Risk
16136.0,60,3,709.38,Regular
16139.0,19,3,635.41,New
16140.0,66,2,725.18,Regular
16141.0,88,1,620.4,Regular
16142.0,250,1,535.34,At Risk
16143.0,3,6,2424.94,VIP
16144.0,247,1,175.2,At Risk
16145.0,9,11,3799.49,VIP
16146.0,157,3,734.13,At Risk
16147.0,134,1,375.0,At Risk
16148.0,296,1,76.32000000000001,At Risk
16149.0,5,2,280.52,New
16150.0,43,5,2053.02,Loyal
16152.0,269,1,1829.04,At Risk
16153.0,50,5,1824.23,Loyal
16156.0,9,9,3122.04,VIP
16157.0,16,3,656.69,New
16159.0,282,1,348.2,At Risk
16160.0,65,2,1025.44,Regular
16161.0,2,19,5575.56,VIP
16162.0,252,1,37.4,At Risk
16163.0,232,2,856.6,At Risk
16164.0,17,3,822.48,New
16168.0,11,27,3787.6,VIP
16169.0,8,4,1822.97,Loyal
16170.0,51,6,1885.05,Loyal
16171.0,59,1,73.2,Regular
16172.0,95,5,1140.21,Loyal
16173.0,16,6,1418.32,Loyal
16174.0,126,3,1009.55,At Risk
16175.0,94,4,1037.59,Loyal
16177.0,50,1,331.95,Regular
16178.0,138,1,197.9,At Risk
16179.0,61,1,215.83,Regular
16180.0,100,8,10254.18,VIP
16181.0,73,1,305.54,Regular
16182.0,72,4,6617.65,Loyal
16183.0,67,1,338.71000000000004,Regular
16184.0,64,6,1158.79,Loyal
16185.0,17,2,529.41,New
16186.0,23,12,4006.94,VIP
16187.0,32,15,6911.4400000000005,VIP
16188.0,45,4,981.86,Loyal
16189.0,16,2,215.48,New
16190.0,40,1,215.08,Regular
16191.0,3,13,5180.52,VIP
16193.0,237,1,314.45,At Risk
16198.0,75,1,400.681,Regular
16200.0,4,2,1080.62,New
16201.0,3,4,1863.47,Loyal
16202.0,361,1,365.27,At Risk
16203.0,59,4,592.9,Loyal
16204.0,23,1,405.71,New
16205.0,31,4,761.38,Loyal
16206.0,55,4,537.0600000000001,Loyal
16207.0,25,1,394.38,New
16208.0,45,2,664.26,Regular
16209.0,89,5,2262.62,Loyal
16210.0,2,18,21086.3,VIP
16211.0,89,1,547.02,Regular
16212.0,19,2,690.34,New
16213.0,79,1,159.0,Regular
16214.0,171,3,1062.75,At Risk
16215.0,81,1,242.35,Regular
16216.0,267,1,914.93,At Risk
16217.0,235,2,304.25,At Risk
16218.0,30,7,3084.68,VIP
16221.0,37,3,864.86,Regular
16222.0,318,1,846.72,At Risk
16224.0,57,4,1295.3,Loyal
16225.0,45,5,1096.32,Loyal
16226.0,203,3,255.12,At Risk
16227.0,225,1,314.22,At Risk
16229.0,87,2,1010.6,Regular
16230.0,190,2,542.03,At Risk
16232.0,44,4,990.88,Loyal
16233.0,71,3,536.6800000000001,Regular
16235.0,41,5,867.31,Loyal
16236.0,78,1,432.2,Regular
16239.0,57,2,414.2,Regular
16240.0,24,2,3718.8,New
16241.0,10,13,2607.87,VIP
16242.0,8,7,3603.21,VIP
16243.0,34,2,409.1,Regular
16244.0,212,2,1522.75,At Risk
16245.0,24,3,1413.66,New
16247.0,170,1,114.56,At Risk
16248.0,62,1,152.94,Regular
16249.0,53,5,1800.07,Loyal
16250.0,261,2,389.44,At Risk
16253.0,67,2,3683.86,Regular
16255.0,17,8,2619.91,VIP
16256.0,267,1,752.4300000000001,At Risk
16257.0,177,1,46.95,At Risk
16258.0,45,5,5203.51,Loyal
16260.0,51,1,1035.45,Regular
16261.0,17,4,746.83,Loyal
16265.0,9,9,5447.0,VIP
16266.0,74,7,861.89,Loyal
16268.0,71,2,667.65,Regular
16270.0,353,1,1141.24,At Risk
16271.0,3,5,1429.24,Loyal
16272.0,117,1,411.7,At Risk
16274.0,373,1,357.95,At Risk
16275.0,197,1,559.87,At Risk
16276.0,177,1,810.6000000000001,At Risk
16278.0,100,1,566.38,At Risk
16279.0,21,3,1509.58,New
16281.0,72,1,2062.06,Regular
16282.0,340,1,168.3,At Risk
16283.0,6,5,1570.81,Loyal
16284.0,31,2,823.97,Regular
16287.0,170,1,142.5,At Risk
16292.0,122,1,302.25,At Risk
16293.0,22,10,2248.99,VIP
16295.0,10,4,1328.55,Loyal
16297.0,269,1,301.9,At Risk
16298.0,23,3,598.2,New
16302.0,127,1,233.22,At Risk
16303.0,26,3,5360.63,New
16305.0,139,1,361.22,At Risk
16306.0,214,6,632.27,Loyal
16308.0,38,4,2560.0,Loyal
16309.0,106,2,706.57,At Risk
16311.0,18,2,616.26,New
16313.0,3,2,274.15000000000003,New
16315.0,331,1,226.37,At Risk
16316.0,64,8,2938.91,VIP
16317.0,120,3,1341.65,At Risk
16318.0,35,1,328.15,Regular
16319.0,218,1,404.4,At Risk
16320.0,172,2,1038.46,At Risk
16321.0,72,5,373.65,Loyal
16322.0,1,2,326.75,New
16323.0,196,1,207.50000000000003,At Risk
16324.0,128,3,428.68,At Risk
16325.0,47,3,594.24,Regular
16326.0,6,14,3110.96,VIP
16327.0,14,6,3844.22,VIP
16330.0,18,3,251.91,New
16332.0,28,7,1593.2,Loyal
16333.0,8,22,26626.8,VIP
16337.0,37,1,151.05,Regular
16338.0,157,1,214.8,At Risk
16339.0,284,1,109.95,At Risk
16340.0,107,1,549.07,At Risk
16341.0,25,4,1971.87,Loyal
16342.0,75,4,322.41,Loyal
16343.0,16,2,370.48,New
16344.0,158,1,101.1,At Risk
16345.0,44,1,575.41,Regular
16347.0,11,2,887.65,New
16348.0,32,7,1469.45,Loyal
16349.0,291,1,53.5,At Risk
16350.0,21,4,1116.47,Loyal
16351.0,333,1,153.9,At Risk
16352.0,18,2,494.44,New
16353.0,4,23,6675.71,VIP
16354.0,63,2,395.8,Regular
16356.0,198,3,211.77,At Risk
16357.0,33,3,658.88,Regular
16358.0,1,4,2027.5,Loyal
16359.0,7,9,1750.92,Loyal
16360.0,5,6,3512.53,VIP
16361.0,10,4,896.66,Loyal
16362.0,32,5,734.77,Loyal
16363.0,53,1,109.36,Regular
16364.0,12,2,707.04,New
16365.0,18,9,1540.42,Loyal
16366.0,19,1,327.3,New
16367.0,37,2,804.49,Regular
16368.0,2,2,497.43,New
16369.0,18,3,1553.66,New
16370.0,82,4,1320.56,Loyal
16372.0,33,2,367.93,Regular
16374.0,66,2,473.03,Regular
16376.0,9,2,987.01,New
16377.0,267,1,676.2,At Risk
16378.0,247,3,362.95,At Risk
16379.0,4,4,2157.4,Loyal
16380.0,61,1,1780.59,Regular
16383.0,75,2,668.36,Regular
16384.0,90,2,584.5,Regular
16385.0,60,3,555.89,Regular
16386.0,29,2,317.2,New
16387.0,323,1,94.36,At Risk
16389.0,53,4,1382.07,Loyal
16392.0,270,1,221.19,At Risk
16393.0,2,13,3046.21,VIP
16394.0,57,5,1555.34,Loyal
16395.0,61,5,1486.9,Loyal
16398.0,154,2,1705.8,At Risk
16399.0,19,2,408.57,New
16400.0,95,1,303.93,At Risk
16401.0,1,12,4098.32,VIP
16402.0,265,2,299.6,At Risk
16403.0,312,1,177.5,At Risk
16404.0,70,1,443.05,Regular
16405.0,302,2,167.25,At Risk
16406.0,19,1,163.07,New
16407.0,13,10,2126.93,VIP
16409.0,36,5,2028.88,Loyal
16411.0,19,2,214.65,New
16412.0,54,1,151.83,Regular
16413.0,57,1,262.2,Regular
16414.0,22,2,126.25,New
16415.0,44,1,210.35,Regular
16416.0,27,3,1051.4,New
16418.0,45,3,675.27,Regular
16419.0,113,6,972.23,Loyal
16422.0,17,51,34684.4,VIP
16423.0,25,1,346.12,New
16424.0,191,1,133.56,At Risk
16425.0,302,1,302.7,At Risk
16426.0,2,10,1908.25,Loyal
16427.0,263,2,241.06,At Risk
16429.0,106,1,284.55,At Risk
16430.0,57,1,300.85,Regular
16431.0,213,3,642.81,At Risk
16432.0,64,1,287.4,Regular
16433.0,28,1,184.26,New
16434.0,29,7,1522.25,Loyal
16438.0,6,5,798.35,Loyal
16440.0,8,5,3640.67,Loyal
16441.0,67,2,381.2,Regular
16442.0,2,3,616.79,New
16444.0,46,4,654.67,Loyal
16445.0,34,1,230.51,Regular
16446.0,1,2,168472.5,New
16447.0,136,1,259.01,At Risk
16448.0,198,1,188.89,At Risk
16449.0,198,2,707.69,At Risk
16450.0,150,1,311.92,At Risk
16451.0,88,1,266.97,Regular
16454.0,45,2,6.9,Regular
16455.0,64,7,1841.18,Loyal
16456.0,99,5,2158.37,Loyal
16457.0,218,1,208.36,At Risk
16458.0,3,18,3482.74,VIP
16460.0,28,3,814.72,New
16461.0,178,1,151.42,At Risk
16462.0,74,3,136.0,Regular
16463.0,21,4,1422.4,Loyal
16464.0,20,3,1314.68,New
16466.0,34,7,1603.46,Loyal
16468.0,74,1,74.9,Regular
16469.0,24,4,650.43,Loyal
16470.0,52,4,762.39,Loyal
16471.0,275,1,223.95,At Risk
16473.0,165,3,316.11,At Risk
16474.0,7,7,1871.5,Loyal
16475.0,88,4,544.3,Loyal
16477.0,64,7,2494.46,VIP
16478.0,25,3,331.0,New
16479.0,10,2,300.83,New
16480.0,76,1,769.29,Regular
16482.0,16,1,220.62,New
16483.0,192,1,139.35,At Risk
16484.0,174,2,404.3,At Risk
16485.0,77,1,363.65,Regular
16488.0,33,3,498.8,Regular
16491.0,47,1,731.5,Regular
16493.0,80,4,1351.63,Loyal
16494.0,297,1,826.53,At Risk
16495.0,3,3,684.41,New
16496.0,9,3,1599.52,New
16497.0,50,6,2965.69,VIP
16498.0,161,2,100.97,At Risk
16499.0,360,2,365.45,At Risk
16500.0,5,6,400.86,Loyal
16503.0,107,4,1431.93,Loyal
16504.0,25,1,484.38,New
16505.0,32,1,777.6,Regular
16506.0,20,2,90.3,New
16509.0,297,1,363.7,At Risk
16510.0,372,1,248.1,At Risk
16511.0,22,3,950.26,New
16513.0,5,4,874.59,Loyal
16515.0,52,5,1627.13,Loyal
16516.0,30,1,101.7,New
16517.0,277,1,162.7,At Risk
16518.0,61,2,484.32,Regular
16519.0,25,2,215.08,New
16520.0,186,3,1046.57,At Risk
16523.0,2,21,9418.47,VIP
16525.0,2,26,13027.45,VIP
16526.0,172,1,290.36,At Risk
16527.0,81,1,228.06,Regular
16528.0,4,1,244.41,New
16529.0,190,1,455.25,At Risk
16531.0,22,7,1244.59,Loyal
16532.0,18,3,6748.8,New
16533.0,19,3,1095.56,New
16535.0,5,1,593.75,New
16536.0,110,1,548.97,At Risk
16539.0,3,4,1388.81,Loyal
16542.0,54,1,119.62,Regular
16545.0,165,1,339.3,At Risk
16546.0,291,2,787.15,At Risk
16549.0,10,10,4154.64,VIP
16550.0,109,5,2298.97,Loyal
16551.0,96,3,922.12,At Risk
16552.0,243,2,379.73,At Risk
16553.0,163,12,5719.82,VIP
16554.0,42,3,837.1,Regular
16555.0,35,2,285.89,Regular
16556.0,67,7,3313.79,VIP
16557.0,24,2,281.85,New
16558.0,1,20,8338.49,VIP
16560.0,27,2,841.41,New
16561.0,6,2,511.12,New
16563.0,54,1,1077.74,Regular
16565.0,364,1,173.7,At Risk
16566.0,15,5,614.66,Loyal
16567.0,194,2,865.6,At Risk
16569.0,3,1,124.2,New
16570.0,15,10,3738.4,VIP
16571.0,27,3,1421.69,New
16572.0,127,3,1009.6,At Risk
16573.0,85,2,663.61,Regular
16574.0,71,1,451.44,Regular
16581.0,183,1,105.84,At Risk
16582.0,113,1,313.62,At Risk
16583.0,374,1,233.45,At Risk
16584.0,80,2,936.08,Regular
16586.0,249,1,463.95,At Risk
16587.0,232,1,225.15,At Risk
16589.0,71,3,459.24,Regular
16591.0,69,1,213.5,Regular
16592.0,4,16,4113.68,VIP
16593.0,51,3,330.03,Regular
16594.0,75,1,181.09,Regular
16595.0,61,1,360.16,Regular
16596.0,16,2,250.15,New
16597.0,4,1,90.04,New
16598.0,286,1,145.04999999999998,At Risk
16600.0,4,6,813.52,Loyal
16601.0,41,1,244.8,Regular
16602.0,36,1,528.08,Regular
16603.0,75,2,482.47,Regular
16607.0,18,14,3347.71,VIP
16609.0,15,7,5493.46,VIP
16610.0,219,1,75.66,At Risk
16611.0,186,1,129.49,At Risk
16612.0,33,4,1187.66,Loyal
16613.0,70,1,618.59,Regular
16614.0,183,1,506.19,At Risk
16616.0,15,2,500.42,New
16617.0,236,1,151.85,At Risk
16618.0,31,5,2647.59,Loyal
16619.0,264,1,226.21,At Risk
16620.0,4,2,178.96,New
16621.0,52,4,813.48,Loyal
16623.0,246,1,129.45,At Risk
16624.0,81,2,810.5699999999999,Regular
16625.0,275,1,333.08,At Risk
16626.0,1,17,4413.1,VIP
16627.0,79,1,322.8,Regular
16628.0,30,5,2188.05,Loyal
16629.0,74,2,417.73,Regular
16633.0,17,6,2883.1,VIP
16634.0,223,2,217.9,At Risk
16637.0,32,4,1154.47,Loyal
16638.0,23,10,1680.72,Loyal
16639.0,31,3,1257.51,Regular
